,CP,(X),(Y),(Z),Rank,Signature,Pair,Type of CP,Lambda 1,Lambda 2,Lambda 3,Laplacian of electron density
183,184,12.35303996108963,3.90772953364305,-6.11883185640535,3,-1,(3;-1),Ligação,-0.7197025462,-0.7125725537,0.472203242,-0.9600718579
184,185,18.72420531142037,2.67541354891628,-11.4570207218614,3,1,(3;+1),Anel,-0.007877625633,0.004580910643,0.05039085499,0.04709414
185,186,27.67936489335952,9.12926057024432,-7.68978438621964,3,-1,(3;-1),Ligação,-0.7155861517,-0.5911006349,0.3362946808,-0.9703921058
186,187,13.35168654677977,-0.21930376913152,-3.21119192662542,3,-3,(3;-3),Nuclear,-9.364736085,-9.351676215,-8.538226736,-27.25463904
187,188,20.92911494145463,5.48758701344066,-10.63829555028439,3,-1,(3;-1),Ligação,-0.007458044284,-0.006918109605,0.03812530803,0.02374915414
188,189,15.74905431409431,1.66568052097179,-10.89462133519174,3,-1,(3;-1),Ligação,-0.435436109,-0.4174603688,0.3357411026,-0.5171553752
189,190,14.63215087912905,-3.86259942710192,-4.35204039696413,3,-3,(3;-3),Nuclear,-323394.7533,-323389.493,-323389.1599,-970173.4063
190,191,16.48974580148381,-3.01978442784383,-5.48020314685677,3,-3,(3;-3),Nuclear,-1503214.202,-1503200.105,-1503170.635,-4509584.942
191,192,19.22759113704961,0.42354023143996,-12.80205586934833,3,-1,(3;-1),Ligação,-1.045400161,-0.9913889935,1.729699774,-0.3070893808
192,193,17.30539483505081,0.30795010882993,-12.17668833519313,3,-1,(3;-1),Ligação,-0.5104816319,-0.4690922102,0.3678606665,-0.6117131756
193,194,15.28928598844937,-0.30780550177531,-11.81093181544113,3,-1,(3;-1),Ligação,-0.5221341498,-0.48866401,0.4095097428,-0.6012884171
194,195,19.12623200592863,2.92186861865578,-11.62348197096723,3,-1,(3;-1),Ligação,-0.008401710615,-0.003877487417,0.05736675461,0.04508755658
195,196,13.88833529162597,-1.72931462479077,-10.21069632502294,3,-1,(3;-1),Ligação,-1.440287313,-1.358603792,0.7708661838,-2.028024921
196,197,14.37514750971268,-1.63650260047167,-11.51977081372966,3,-3,(3;-3),Nuclear,-735853.2825,-735850.3934,-735832.0912,-2207535.767
197,198,14.19840303908822,3.0627433792906,-9.76818990650404,3,-1,(3;-1),Ligação,-0.4624479353,-0.41678987,0.3346057841,-0.5446320212
198,199,19.22464370980232,-1.14662057404426,-11.73726392542132,3,-1,(3;-1),Ligação,-0.843767554,-0.8281028562,0.5417137325,-1.130156678
199,200,14.10779672674549,-2.58908287004238,-12.47728423005237,3,-1,(3;-1),Ligação,-1.417184541,-1.324784988,0.790550254,-1.951419275
200,201,24.63090197386066,10.34014557829672,-10.97631873625877,3,-1,(3;-1),Ligação,-0.49792641,-0.4268639278,0.3341835501,-0.5906067877
201,202,24.2669363304735,11.14729434181173,-13.38979208400624,3,-1,(3;-1),Ligação,-0.4575251295,-0.4156592803,0.3369415388,-0.5362428711
202,203,13.73555958940912,-1.75376273196528,-9.79387814632262,3,-3,(3;-3),Nuclear,-8.898369427,-8.872185217,-7.533951303,-25.30450595
203,204,26.29620107435704,5.44104049396697,-7.61694239585963,3,-1,(3;-1),Ligação,-0.7565847729,-0.6074363531,0.3435647357,-1.02045639
204,205,24.81004075912859,5.9928393914078,-9.20004720879287,3,-1,(3;-1),Ligação,-0.7129460904,-0.5879989627,0.3356341484,-0.9653109048
205,206,14.01953940093575,-2.90661714651342,-12.79707377121227,3,-3,(3;-3),Nuclear,-9.041089377,-9.012560894,-7.702659426,-25.7563097
206,207,15.92850083593283,0.63872534356343,-12.01676766371044,3,-3,(3;-3),Nuclear,-322425.7863,-322423.994,-322423.3139,-967273.0942
207,208,15.26418117765804,1.46614241147788,-13.73211565014687,3,-3,(3;-3),Nuclear,-9.445858932,-9.432089902,-8.628900522,-27.50684936
208,209,22.73285100268554,7.82719891828782,-15.1217967309447,3,-1,(3;-1),Ligação,-1.412186366,-1.327239426,0.7951168085,-1.944308984
209,210,16.89820614723406,5.5794500714843,-11.29023217450646,3,-1,(3;-1),Ligação,-0.7739654134,-0.7680878387,0.4746606646,-1.067392588
210,211,17.04087309173532,5.80903155508248,-9.23286542601636,3,-1,(3;-1),Ligação,-0.777680901,-0.7718917035,0.4870397124,-1.062532892
211,212,15.56756318531537,2.6437269122391,-9.8379155821305,3,-3,(3;-3),Nuclear,-322308.6865,-322307.9918,-322306.9987,-966923.677
212,213,27.77745527704674,7.05043385815312,-6.84019803972609,3,-1,(3;-1),Ligação,-0.7595625992,-0.6066219195,0.343388847,-1.022795672
213,214,16.1290233667092,1.77633253390383,-8.11222084159013,3,-3,(3;-3),Nuclear,-9.272823781,-9.271744413,-8.443255379,-26.98782357
214,215,26.16889661498211,9.68288914269519,-9.29811561541146,3,-1,(3;-1),Ligação,-0.6960961945,-0.5846647091,0.3410010085,-0.9397598951
215,216,17.22485312826102,5.00777395558613,-10.21396979421526,3,-3,(3;-3),Nuclear,-322406.7193,-322406.0025,-322405.655,-967218.3767
216,217,24.87532737029598,3.90006668112074,-8.36163916628422,3,-1,(3;-1),Ligação,-0.8053963819,-0.7910571981,0.5004325031,-1.096021077
217,218,16.94505503717989,6.2721646049081,-8.67376526631788,3,-3,(3;-3),Nuclear,-9.308331114,-9.306152326,-8.515600683,-27.13008412
218,219,23.30519842666224,6.51839208036013,-10.7816782262062,3,-1,(3;-1),Ligação,-0.8073244191,-0.7906530184,0.4980914738,-1.099885964
219,220,16.71583793682151,5.92372478958169,-11.92199709743095,3,-3,(3;-3),Nuclear,-9.418563068,-9.414936169,-8.628096141,-27.46159538
220,221,24.03473020140332,12.15442119289401,-11.59842721604244,3,-1,(3;-1),Ligação,-0.3087067336,-0.2906384276,1.167938723,0.5685935621
221,222,19.16118085787692,4.4752163582989,-10.28841725630202,3,-3,(3;-3),Nuclear,-9.281607877,-9.278731146,-8.471834797,-27.03217382
222,223,12.74431594286649,3.41852410734445,-9.62248892033559,3,-3,(3;-3),Nuclear,-322990.0103,-322983.6226,-322976.3616,-968949.9945
223,224,10.74780074272017,4.95006731834027,-7.11587556678648,3,-1,(3;-1),Ligação,-0.7161492371,-0.7019171879,0.4667665244,-0.9512999006
224,225,25.82393133392393,10.61756520046994,-15.06490800107236,3,-1,(3;-1),Ligação,-0.5111654558,-0.5069721962,0.3737524475,-0.6443852045
225,226,12.26360799053079,4.70523232660986,-11.16638065479397,3,-3,(3;-3),Nuclear,-76.47172725,-76.33556009,-67.69261281,-220.4999002
226,227,22.63713367787389,21.14639634464044,0.82043272877778,3,1,(3;+1),Anel,-0.00840753419,0.004092009487,0.0473320415,0.0430165168
227,228,12.04322470107482,4.69785917965683,-7.15072446059907,3,-3,(3;-3),Nuclear,-322267.3664,-322266.6107,-322266.4955,-966800.4726
228,229,10.00905419612512,5.08980538818283,-7.09482875219691,3,-3,(3;-3),Nuclear,-9.037808859,-9.027085807,-8.323541306,-26.38843597
229,230,12.51509806614804,3.48255404168157,-5.54111749521086,3,-3,(3;-3),Nuclear,-8.80066376,-8.795782121,-8.066956644,-25.66340253
230,231,13.04661504396164,6.49598755359158,-6.93406877644771,3,-3,(3;-3),Nuclear,-9.151956636,-9.146283785,-8.455607837,-26.75384826
231,232,18.76876088024815,-0.03590356242753,-12.36069995000693,3,-3,(3;-3),Nuclear,-323406.2119,-323401.071,-323400.686,-970207.969
232,233,27.68557687700327,5.19774587934662,-6.27988080253309,3,-1,(3;-1),Ligação,-0.6072593741,-0.5931993365,0.5413139664,-0.6591447441
233,234,24.17801183079757,12.09587882976069,-15.36946446173642,3,-1,(3;-1),Ligação,-0.839369694,-0.8332910699,0.5331072277,-1.139553536
234,235,20.13502863004086,1.33225374764665,-13.66838612162826,3,-3,(3;-3),Nuclear,-1503136.744,-1503123.354,-1503093.524,-4509353.622
235,236,27.56360889045746,9.65388851243028,-15.0581953885222,3,-1,(3;-1),Ligação,-1.03455562,-0.9697964908,1.682235204,-0.322116907
236,237,22.73718534533162,9.03100173334061,-15.80944818114871,3,-3,(3;-3),Nuclear,-735874.8009,-735871.6321,-735853.1734,-2207599.606
237,238,21.93958791886308,9.25785317424519,-16.93784448351729,3,-1,(3;-1),Ligação,-1.436625713,-1.351283177,0.7553061901,-2.0326027
238,239,23.7402072377149,10.1508856973266,-15.19225062378731,3,-1,(3;-1),Ligação,-0.5312685509,-0.5021807062,0.4141888565,-0.6192604006
239,240,22.73299332425578,7.42942368521547,-14.89072986719123,3,-3,(3;-3),Nuclear,-9.031345464,-9.005442137,-7.701533931,-25.73832153
240,241,24.45494403403624,10.95663039059384,-14.770098283912,3,-3,(3;-3),Nuclear,-322273.0151,-322271.7059,-322269.7418,-966814.4629
241,242,24.02703855553722,12.70042630874,-15.68918278828425,3,-3,(3;-3),Nuclear,-9.240738569,-9.235787652,-8.386820432,-26.86334665
242,243,25.42463128319653,20.81101901394842,-0.64066720383306,3,-1,(3;-1),Ligação,-0.539263424,-0.3543553212,0.3523794996,-0.5412392456
243,244,23.99764104886011,11.32135392724522,-11.8844860102061,3,-3,(3;-3),Nuclear,-323272.4683,-323265.6576,-323260.4095,-969798.5353
244,245,27.60442020650429,11.20735240073767,-8.52639133344577,3,-1,(3;-1),Ligação,-0.8006552934,-0.7848879442,0.4910096539,-1.094533584
245,246,24.78231320746595,13.14311231819646,-11.31603304020406,3,-3,(3;-3),Nuclear,-72.51344689,-72.26514875,-60.58935186,-205.3679475
246,247,25.16548201391092,9.35036633673536,-10.10436634108092,3,-3,(3;-3),Nuclear,-322678.1727,-322676.444,-322675.0741,-968029.6908
247,248,22.62388924034826,21.5272844834094,3.61653347718107,3,-1,(3;-1),Ligação,-0.3129452656,-0.2612753425,1.194570934,0.620350326
248,249,21.68948385843881,9.33193166505334,-17.29423388992382,3,-3,(3;-3),Nuclear,-8.798553777,-8.772357766,-7.431500902,-25.00241245
249,250,24.27731150306036,6.86915469316051,-10.0117695362257,3,-3,(3;-3),Nuclear,-322716.8006,-322714.6038,-322714.3599,-968145.7643
250,251,29.18465931931622,8.59795207511518,-6.10663757051057,3,-1,(3;-1),Ligação,-0.8017174311,-0.7862015521,0.4940807575,-1.093838226
251,252,22.76198847798824,6.32185404964343,-11.21259831148242,3,-3,(3;-3),Nuclear,-9.25687295,-9.241757203,-8.431220743,-26.9298509
252,253,25.33177853045992,5.11548845071499,-8.38849435101694,3,-3,(3;-3),Nuclear,-322769.9142,-322767.4623,-322767.1056,-968304.4822
253,254,24.62441880623411,3.23198889071998,-8.34754420279225,3,-3,(3;-3),Nuclear,-9.138143447,-9.126416425,-8.307902077,-26.57246195
254,255,27.29898530162959,5.81468465108654,-6.82757788392514,3,-3,(3;-3),Nuclear,-322636.4589,-322635.5413,-322632.8123,-967904.8125
255,256,29.44977866416822,3.37540365687491,-5.88318648861855,3,-1,(3;-1),Ligação,-1.944206461,-1.903742963,1.060802479,-2.787146944
256,257,28.35156276020211,4.07236106463174,-5.20431132783634,3,-3,(3;-3),Nuclear,-1500519.882,-1500497.084,-1500473.358,-4501490.324
257,258,29.67564485093737,3.22900305261835,-6.01668315958033,3,-3,(3;-3),Nuclear,-8.47288925,-8.454094411,-6.765540729,-23.69252439
258,259,27.15347464230083,10.00043124508975,-8.50187765628882,3,-3,(3;-3),Nuclear,-322720.2814,-322718.1373,-322717.8641,-968156.2828
259,260,27.85872893936402,11.88229147080412,-8.53730735671578,3,-3,(3;-3),Nuclear,-9.200684701,-9.191394804,-8.376102798,-26.7681823
260,261,21.48857392028193,19.87936897319733,0.00975513126406,3,-1,(3;-1),Ligação,-0.006063479157,-0.003428028585,0.02785078914,0.0183592814
261,262,28.21361153364,8.25243433910551,-6.87860284111615,3,-3,(3;-3),Nuclear,-322777.8488,-322775.5969,-322775.073,-968328.5187
262,263,29.72706124439668,8.79232171522381,-5.67427174282501,3,-3,(3;-3),Nuclear,-9.217602279,-9.204736038,-8.393333756,-26.81567207
263,264,27.22150505282991,10.27821903788262,-15.39370800853552,3,-3,(3;-3),Nuclear,-323318.3071,-323313.6381,-323312.9433,-969944.8884
264,265,28.24573384035644,8.42440381776914,-14.40727417982339,3,-3,(3;-3),Nuclear,-1503770.696,-1503756.833,-1503729.875,-4511257.405
265,266,19.6059089350501,17.14170659534515,2.09003784044835,3,-3,(3;-3),Nuclear,-735890.1269,-735887.7828,-735868.8995,-2207646.809
266,267,21.68996111592965,17.84460061611891,4.94669065429127,3,-1,(3;-1),Ligação,-0.4755396138,-0.410652817,0.3301446292,-0.5560478016
267,268,19.45529399087266,17.85523674436985,5.58610464221794,3,-1,(3;-1),Ligação,-0.5217551577,-0.4839135331,0.3746155792,-0.6310531116
268,269,20.08146815173752,17.20145713817315,3.66153150575589,3,-1,(3;-1),Ligação,-0.5203492646,-0.4827735044,0.4020137281,-0.601109041
269,270,21.54304228260227,20.17241701200225,0.41725229608982,3,1,(3;+1),Anel,-0.005287557102,0.003998883216,0.0184014498,0.01711277592
270,271,20.26051128642206,18.01784723568834,1.2583548560119,3,-1,(3;-1),Ligação,-1.374253675,-1.281813283,0.8214011038,-1.834665854
271,272,13.55925635835383,18.885177784353,10.88963872916093,3,-1,(3;-1),Ligação,-1.409648613,-1.324121962,0.7951209747,-1.9386496
272,273,24.51745590593278,20.85635252228851,-3.10136605921807,3,-1,(3;-1),Ligação,-1.319811552,-1.306276349,0.7379279966,-1.888159904
273,274,18.60479703057187,16.27295115626741,1.6306960096893,3,-1,(3;-1),Ligação,-1.460305227,-1.375724192,0.7469421461,-2.089087273
274,275,24.53018409845226,22.9240729623033,-1.89343793946592,3,-1,(3;-1),Ligação,-1.306213765,-1.302193625,0.766322683,-1.842084707
275,276,20.48840294087848,18.3210693168023,0.97199770717719,3,-3,(3;-3),Nuclear,-9.130421667,-9.101310499,-7.856666478,-26.08839864
276,277,22.90669117714208,21.24412870464927,-1.361798613556,3,-1,(3;-1),Ligação,-1.299795426,-1.287498344,0.7564257982,-1.830867972
277,278,20.41093227035059,17.21540683793087,4.76966625637214,3,-3,(3;-3),Nuclear,-322259.1177,-322257.4617,-322255.6498,-966772.2291
278,279,23.48238429378117,18.28599854184966,5.8712860850042,3,-1,(3;-1),Ligação,-0.4769085529,-0.3908946905,1.151487869,0.2836846259
279,280,24.52536450770294,21.39769897716388,3.32724440720885,3,-1,(3;-1),Ligação,-0.438738097,-0.403836834,0.3297541378,-0.5128207932
280,281,18.4665529488252,18.38242156093067,7.27811254960417,3,-1,(3;-1),Ligação,-1.043208106,-0.9744862565,1.682681755,-0.335012608
281,282,26.23246137608261,22.40740991519062,2.81578035734807,3,-1,(3;-1),Ligação,-0.3522433354,-0.3191525226,1.148160483,0.4767646254
282,283,20.55951359500079,15.29926429900711,5.37491484788195,3,-3,(3;-3),Nuclear,-9.242823726,-9.234594359,-8.367116267,-26.84453435
283,284,12.63335239786279,18.95773899037223,8.64346139046008,3,-1,(3;-1),Ligação,-1.465912572,-1.377402596,0.7638560436,-2.079459124
284,285,11.55862405487417,17.34572640186799,10.46967889669565,3,-1,(3;-1),Ligação,-0.5280991765,-0.4917948531,0.4207249482,-0.5991690814
285,286,23.0489842288724,18.44751346396324,5.07392357102657,3,-3,(3;-3),Nuclear,-323220.2484,-323214.9839,-323207.322,-969642.5543
286,287,23.48839039316625,18.50556793225029,7.09303764297128,3,-3,(3;-3),Nuclear,-77.95011695,-77.86133121,-70.37783443,-226.1892826
287,288,23.31543860812909,21.14792210586984,4.01754901740076,3,-3,(3;-3),Nuclear,-322687.3802,-322681.8057,-322674.4557,-968043.6415
288,289,21.80959261402867,21.49324368218631,2.64423924499316,3,-3,(3;-3),Nuclear,-80.60818926,-80.5618809,-74.40730345,-235.5773736
289,290,26.88930316213288,20.14151796801585,-0.19828335326264,3,-1,(3;-1),Ligação,-0.4120600855,-0.337367782,1.125416161,0.3759882937
290,291,25.8797950120284,21.59957718776237,2.72875770727544,3,-3,(3;-3),Nuclear,-323331.051,-323325.756,-323319.0772,-969975.8842
291,292,26.16761075090854,23.6345501440792,2.53485404103468,3,-3,(3;-3),Nuclear,-76.94988011,-76.82703254,-67.68915825,-221.4660709
292,293,26.07822587880986,20.35425086563298,0.11715696673264,3,-3,(3;-3),Nuclear,-323419.7565,-323415.5349,-323405.9937,-970241.2851
293,294,22.48075836366488,21.17654271693508,-1.24249137219729,3,-3,(3;-3),Nuclear,-8.220353726,-8.208195533,-7.014969822,-23.44351908
294,295,24.58454339228985,20.66871137525486,-3.49858497602111,3,-3,(3;-3),Nuclear,-8.232273078,-8.219711927,-6.982137953,-23.43412296
295,296,27.99969362992803,20.576449763538,-0.60823023962081,3,-3,(3;-3),Nuclear,-74.62828847,-74.44304029,-64.69309336,-213.7644221
296,297,24.30565788418022,21.47673756919678,-1.77634280348251,3,-3,(3;-3),Nuclear,-737590.5171,-737589.6164,-737589.1022,-2212769.236
297,298,24.60314551327303,23.37196426521911,-1.9284414993634,3,-3,(3;-3),Nuclear,-8.391092034,-8.384813513,-7.164772101,-23.94067765
298,299,10.48239154896165,15.79338648174548,9.80907942030161,3,-1,(3;-1),Ligação,-0.8516952247,-0.8239715429,0.5312659315,-1.144400836
299,300,18.44939605517975,18.51553669902699,6.50254952813714,3,-3,(3;-3),Nuclear,-323416.743,-323411.8938,-323411.6205,-970240.2573
300,301,14.96436949203172,13.0110335242418,12.58545746860832,3,-1,(3;-1),Ligação,-0.6723869951,-0.5448017383,0.3699508819,-0.8472378515
301,302,18.5041982023204,18.1111364570563,8.80233872581309,3,-3,(3;-3),Nuclear,-1503542.808,-1503529.583,-1503501.284,-4510573.675
302,303,12.63848752152664,18.46073506030027,9.94373949249514,3,-3,(3;-3),Nuclear,-736162.9895,-736160.7673,-736143.0089,-2208466.766
303,304,9.62719329427664,17.12624738767159,11.3504832802867,3,-1,(3;-1),Ligação,-0.5340790552,-0.4873564082,0.3723634843,-0.6490719791
304,305,12.03592050135052,15.11360746338469,13.73798079725445,3,-1,(3;-1),Ligação,-0.465208363,-0.3465483814,1.112068235,0.3003114905
305,306,8.36405488336188,19.01700034466867,12.19613952454411,3,-1,(3;-1),Ligação,-0.8344558407,-0.8165271115,0.5334285611,-1.117554391
306,307,13.86429991091845,19.02689359207049,11.20315784395423,3,-3,(3;-3),Nuclear,-9.031048783,-9.003776999,-7.704342191,-25.73916797
307,308,10.80734545624958,16.54455379774245,10.83946999661467,3,-3,(3;-3),Nuclear,-322333.1554,-322331.5145,-322330.3685,-966995.0384
308,309,7.71216510046068,17.26387414316665,11.96262626945682,3,-1,(3;-1),Ligação,-1.049477827,-0.985524785,1.717891173,-0.3171114388
309,310,10.31594141926704,15.40197019135836,9.26022898312718,3,-3,(3;-3),Nuclear,-9.167681156,-9.154432128,-8.299323655,-26.62143694
310,311,12.04512046457325,14.82302006181706,12.85013965167308,3,-3,(3;-3),Nuclear,-323102.9261,-323096.6485,-323089.433,-969289.0076
311,312,15.75221787046299,12.00420169688017,15.39077753081177,3,-3,(3;-3),Nuclear,-9.177336008,-9.154810682,-7.681720013,-26.0138667
312,313,12.53748487520313,15.96198536440618,14.50079776784882,3,-3,(3;-3),Nuclear,-80.52325542,-80.46819507,-75.31121765,-236.3026681
313,314,15.98141367387604,12.16794721601701,13.59846959190063,3,-3,(3;-3),Nuclear,-736970.7712,-736969.4839,-736961.6997,-2210901.955
314,315,14.41294064635072,13.48130604294952,11.97708836466207,3,-3,(3;-3),Nuclear,-322527.3527,-322525.3964,-322524.7593,-967577.5085
315,316,17.87869730632841,11.1815105167235,12.30400787112812,3,-3,(3;-3),Nuclear,-322719.9709,-322719.8454,-322717.9197,-968157.736
316,317,19.3625103724273,10.05514876152608,13.06157862095497,3,-3,(3;-3),Nuclear,-8.941799903,-8.927476066,-8.054316776,-25.92359274
317,318,17.60657401217779,11.80890048327755,9.91161872373804,3,-3,(3;-3),Nuclear,-738846.7338,-738846.4093,-738831.3562,-2216524.499
318,319,15.46551924435831,13.24130999906197,9.64516202491363,3,-3,(3;-3),Nuclear,-322652.5171,-322651.704,-322650.553,-967954.7741
319,320,8.352587965942,17.71240206965025,11.88637749026855,3,-3,(3;-3),Nuclear,-323405.997,-323400.9234,-323400.7796,-970207.7
320,321,6.45530889888838,16.3744803629198,12.11881298963625,3,-3,(3;-3),Nuclear,-1503415.585,-1503400.515,-1503370.544,-4510186.645
321,322,14.63538948181017,-2.4133747879895,16.15455329166552,3,-3,(3;-3),Nuclear,-9.270355926,-9.251424946,-8.472351272,-26.99413214
322,323,15.75062838992112,2.14215451086778,19.51158784149676,3,-3,(3;-3),Nuclear,-8.785705874,-8.758841668,-7.423851166,-24.96839871
323,324,1.2121446363047,-4.3637390401372,4.95840051046627,3,-3,(3;-3),Nuclear,-8.985165634,-8.956506198,-7.632658613,-25.57433044
324,325,14.00276760238318,-5.79656478223988,-4.53470685233261,3,-3,(3;-3),Nuclear,-9.07737117,-9.052152437,-8.23640371,-26.36592732
325,326,19.46078683880423,-1.71194425128529,-11.42088442839292,3,-3,(3;-3),Nuclear,-9.045544014,-9.019208926,-8.198954292,-26.26370723
326,327,28.15739876782611,11.46566998157088,-16.75507437739763,3,-3,(3;-3),Nuclear,-9.009287146,-8.987949026,-8.14351314,-26.14074931
327,328,18.29416952123228,16.00298657826409,1.49217639417831,3,-3,(3;-3),Nuclear,-8.790154917,-8.76307159,-7.397058153,-24.95028466
328,329,17.04401915857634,19.72198604222622,5.62994597936586,3,-3,(3;-3),Nuclear,-9.169081917,-9.15238579,-8.371912004,-26.69337971
329,330,12.6295749694237,19.11272289556295,8.23218646949505,3,-3,(3;-3),Nuclear,-8.930335653,-8.899566299,-7.536163164,-25.36606512
330,331,8.36366942555071,19.69673565024216,12.35984851072835,3,-3,(3;-3),Nuclear,-9.131832943,-9.103387207,-8.300033594,-26.53525374
331,332,5.59548128508987,1.9747645872742,8.39038733731814,3,-3,(3;-3),Nuclear,-322258.8197,-322257.9369,-322257.0306,-966773.7872
332,333,12.04322939205597,4.69786101814705,-7.15072650549816,3,-3,(3;-3),Nuclear,-322267.2202,-322266.3912,-322266.3119,-966799.9233
333,334,25.16549283132109,9.35036859122751,-10.10436961545948,3,-3,(3;-3),Nuclear,-322677.3538,-322675.9972,-322674.2588,-968027.6099
334,335,23.31545021797999,21.14793348917281,4.01755934214828,3,-3,(3;-3),Nuclear,-322687.0544,-322680.9637,-322674.1988,-968042.2169
335,336,25.87980959111979,21.59957821296088,2.72876561150617,3,-3,(3;-3),Nuclear,-323330.4385,-323325.3672,-323318.8974,-969974.7031
336,337,26.0782309132861,20.35424820050758,0.11716306642201,3,-3,(3;-3),Nuclear,-323419.4221,-323415.7092,-323406.2045,-970241.3358
337,338,24.30566710193376,21.47674596590555,-1.77634326510789,3,-3,(3;-3),Nuclear,-737588.4539,-737587.3921,-737584.3927,-2212760.239
338,339,15.98142020533772,12.16795136598907,13.59847461246426,3,-3,(3;-3),Nuclear,-736969.4007,-736968.4054,-736959.1669,-2210896.973
